11906.2478997,29188303788.5,211890731372,17796600.0,17796600.0,0.31,5.63,-6.85,18019.49476343,11437.53,11893.9,11893.9,11893.9
11903.1688041,29143609153.4,211835933939,17796600.0,17796600.0,0.21,5.57,-6.8,17866.18296865,11439.48,11909.28,11909.28,11909.28
11912.918779,29119050432.8,212009891120,17796637.0,17796637.0,0.14,5.63,-6.58,17733.94253433,11440.51,11920.54,11920.54,11920.54
11913.1322205,29115037529.7,212013689661,17796637.0,17796637.0,0.07,5.6,-6.5,17504.49481167,11443.28,11942.61,11942.61,11942.61
11923.6790725,29159756262.2,212201388158,17796637.0,17796637.0,0.1,5.67,-6.36,17149.59469337,11456.37,11932.76,11932.76,11932.76
11928.8070194,28873507496.6,212292803442,17796650.0,17796650.0,0.09,5.73,-6.24,17100.41977687,11462.38,11962.93,11962.93,11962.93
11934.1849033,28855675857.2,212388511759,17796650.0,17796650.0,0.17,5.8,-6.16,17034.11523197,11466.06,11935.49,11935.49,11935.49
11923.6213355,28836496793.0,212200658724,17796662.0,17796662.0,0.11,5.74,-6.18,16982.94349558,11467.30,11910.95,11910.95,11910.95
11867.128763,28826633261.7,211195279506,17796662.0,17796662.0,-0.32,5.26,-6.56,16997.60830826,11469.57,11860.82,11860.82,11860.82
11879.1092867,28870908494.5,211408944243,17796700.0,17796700.0,-0.3,5.35,-6.38,16920.71832234,11473.14,11880.44,11880.44,11880.44
11875.0678192,28870107959.8,211337019458,17796700.0,17796700.0,-0.36,5.29,-6.35,16790.59375818,11474.47,11902.95,11902.95,11902.95
11889.4008409,28895953953.0,211592694415,17796750.0,17796750.0,-0.32,5.27,-6.1,16714.64322094,11475.84,11896.36,11896.36,11896.36
11893.6071124,28688509115.4,211667552378,17796750.0,17796750.0,-0.3,5.26,-6.03,16592.76864606,11476.64,11877.41,11877.41,11877.41
11868.7763935,28668264793.0,211225646281,17796750.0,17796750.0,-0.46,4.93,-6.15,16493.99526763,11477.86,11876.79,11876.79,11876.79
11831.0323211,28673463986.5,210554657985,17796812.0,17796812.0,-0.63,4.48,-6.38,16450.04761688,11478.88,11854.14,11854.14,11854.14
11832.1615103,28694676029.4,210574753952,17796812.0,17796812.0,-0.47,4.36,-6.31,16510.89168923,11481.78,11756.49,11756.49,11756.49
11762.5135445,28692183687.2,209335395112,17796825.0,17796825.0,-1.0,3.67,-6.82,16529.13314943,11484.58,11690.57,11690.57,11690.57
11708.301798,28752354808.5,208370598146,17796825.0,17796825.0,-1.46,3.08,-7.2,16611.76129239,11486.64,11702.63,11702.63,11702.63
11687.0775623,28639911402.0,207993014383,17796837.0,17796837.0,-1.63,2.79,-7.3,16648.54964265,11488.51,11702.86,11702.86,11702.86
11693.3215692,28627727706.2,208104137956,17796837.0,17796837.0,-1.55,2.79,-7.21,16446.95356516,11489.68,11729.16,11729.16,11729.16
11687.7455095,28591644836.3,208005193924,17796862.0,17796862.0,-1.41,2.59,-7.12,16179.29245617,11490.67,11675.26,11675.26,11675.26
11711.0379751,28593418822.5,208419726720,17796862.0,17796862.0,-1.08,2.76,-6.89,15963.88876774,11490.78,11721.48,11721.48,11721.48
11695.5249096,28550350127.5,208143642834,17796862.0,17796862.0,-0.84,2.55,-6.92,15857.59714830,11490.72,11700.27,11700.27,11700.27
11676.0316307,28589184607.3,207797307441,17796912.0,17796912.0,-0.58,2.36,-6.98,15899.08628863,11491.61,11674.57,11674.57,11674.57
11664.3476721,28612823153.4,207589369058,17796912.0,17796912.0,-0.35,2.2,-6.98,15838.75603191,11492.34,11678.53,11678.53,11678.53
11701.6956881,28467258595.9,208254340954,17796937.0,17796937.0,0.0,2.49,-6.64,15824.91845226,11493.68,11702.78,11702.78,11702.78
11695.5318988,28494994809.8,208144644384,17796937.0,17796937.0,-0.05,2.36,-6.61,15773.77433688,11495.00,11694.61,11694.61,11694.61
11704.0896008,28502308488.0,208297390023,17796975.0,17796975.0,-0.05,2.41,-6.42,15781.16730053,11496.04,11724.19,11724.19,11724.19
11729.0231448,28571754935.5,208741131682,17796975.0,17796975.0,0.24,2.62,-6.09,15812.08859179,11497.22,11779.61,11779.61,11779.61
11780.381735,28755693792.5,209655159228,17796975.0,17796975.0,0.8,3.07,-5.55,15817.20792911,11498.38,11782.28,11782.28,11782.28
11797.4637986,28814338844.5,209959168287,17796975.0,17796975.0,0.97,3.23,-5.34,15862.75240836,11499.83,11806.75,11806.75,11806.75
11792.1886485,28856487494.0,209866017688,17797037.0,17797037.0,0.95,3.26,-5.23,15876.63468290,11500.93,11788.41,11788.41,11788.41
11801.6572172,28777449745.7,210034530156,17797037.0,17797037.0,0.97,3.45,-5.0,15730.35974228,11502.32,11810.87,11810.87,11810.87
11817.7482436,28842490863.6,210321647266,17797100.0,17797100.0,0.98,3.75,-4.72,15729.81600836,11504.96,11814.37,11814.37,11814.37
11767.700693,28900871921.6,209430946003,17797100.0,17797100.0,0.41,3.49,-4.97,15819.09576871,11507.85,11780.88,11780.88,11780.88
11777.5585593,28962137305.3,209606387436,17797100.0,17797100.0,0.39,3.67,-4.82,15804.05621768,11510.31,11748.57,11748.57,11748.57
11733.2139017,28932921014.5,208817615259,17797137.0,17797137.0,-0.27,3.46,-5.05,15516.39836835,11515.63,11714.75,11714.75,11714.75
11764.9403606,28981501842.2,209382255394,17797137.0,17797137.0,-0.17,4.01,-4.63,15474.53519916,11517.59,11750.48,11750.48,11750.48
11722.4339856,28782780985.8,208626349737,17797187.0,17797187.0,-0.57,3.73,-4.92,15514.54608724,11520.63,11676.88,11676.88,11676.88
11690.7442526,28856156682.0,208062361633,17797187.0,17797187.0,-0.84,3.64,-5.05,15516.66545346,11521.73,11678.6,11678.6,11678.6
11710.5630542,28924413941.0,208415080551,17797187.0,17797187.0,-0.68,4.01,-4.77,15519.28219159,11524.82,11724.98,11724.98,11724.98
11724.3880803,28980815835.5,208661127126,17797187.0,17797187.0,-0.52,4.24,-4.6,15459.15410483,11527.04,11729.89,11729.89,11729.89
11714.3656022,28906840553.2,208482907495,17797200.0,17797200.0,-0.39,4.28,-4.57,15270.39483803,11531.81,11707.85,11707.85,11707.85
11707.8130525,28958765648.3,208366290458,17797200.0,17797200.0,-0.38,4.24,-4.5,15239.04185837,11534.58,11735.13,11735.13,11735.13
11754.7328934,29009338398.1,209201332250,17797200.0,17797200.0,0.17,4.69,-4.01,15034.91099430,11541.26,11774.71,11774.71,11774.71
11751.14041,28693394390.2,209137537119,17797212.0,17797212.0,0.24,4.71,-3.92,15011.89379793,11547.00,11728.56,11728.56,11728.56
11725.692462,28567677238.0,208684634593,17797212.0,17797212.0,0.06,4.5,-4.07,14784.14690398,11562.23,11722.43,11722.43,11722.43
11722.8194922,28503630783.7,208634242278,17797275.0,17797275.0,0.06,4.49,-3.99,14723.24106441,11565.64,11751.08,11751.08,11751.08
11717.4930608,28521238549.3,208539446314,17797275.0,17797275.0,0.04,4.42,-3.91,14871.29282319,11569.38,11647.87,11647.87,11647.87
11675.4905179,28475537272.1,207792207394,17797300.0,17797300.0,-0.38,4.01,-4.12,14873.60263238,11571.99,11677.35,11677.35,11677.35
11677.1514842,28486633200.3,207821768110,17797300.0,17797300.0,-0.46,4.02,-3.98,14894.04925650,11573.18,11655.32,11655.32,11655.32
11667.4412251,28497293955.4,207648951715,17797300.0,17797300.0,-0.58,3.93,-3.99,14644.14542901,11579.77,11681.61,11681.61,11681.61
11682.9855251,28179632221.5,207925598286,17797300.0,17797300.0,-0.47,4.05,-3.72,14469.86301616,11583.91,11654.11,11654.11,11654.11
11686.0262888,28165594795.6,207979715670,17797300.0,17797300.0,-0.39,4.05,-3.54,14370.82352452,11586.31,11698.94,11698.94,11698.94
11666.082862,28161097495.2,207625068172,17797325.0,17797325.0,-0.39,3.85,-3.54,14450.26177313,11586.96,11571.1,11571.1,11571.1
11602.9146167,28184925182.6,206500842381,17797325.0,17797325.0,-0.82,3.23,-3.86,14463.90287095,11588.08,11576.53,11576.53,11576.53
11577.4202117,28232529184.4,206047249098,17797337.0,17797337.0,-0.93,2.96,-3.97,14418.42890609,11590.81,11541.17,11541.17,11541.17
11588.2291007,28296896961.4,206239618538,17797337.0,17797337.0,-0.73,2.94,-3.68,14403.70646510,11592.14,11619.78,11619.78,11619.78
11628.4992622,28173977439.1,206956610886,17797362.0,17797362.0,-0.38,3.17,-3.14,14379.65692334,11593.11,11655.72,11655.72,11655.72
11646.3143763,28259988486.6,207273672921,17797362.0,17797362.0,-0.28,3.23,-2.76,14388.69253120,11593.47,11623.94,11623.94,11623.94
11646.5713092,28294111485.2,207278688218,17797400.0,17797400.0,-0.22,3.18,-2.65,14344.90132730,11595.30,11660.91,11660.91,11660.91
11650.8554931,28294375938.1,207354935553,17797400.0,17797400.0,0.1,3.11,-2.39,14366.22158148,11596.45,11664.41,11664.41,11664.41
11704.6556423,28449098046.4,208312730945,17797425.0,17797425.0,0.86,3.5,-1.7,14499.49249729,11599.04,11770.13,11770.13,11770.13
11766.7609544,28556978823.4,209418045579,17797425.0,17797425.0,1.52,4.05,-0.95,14519.86103460,11600.70,11752.19,11752.19,11752.19
11734.8579028,28569039559.5,208850394229,17797437.0,17797437.0,1.09,3.75,-0.99,14421.91139425,11605.08,11755.1,11755.1,11755.1
11747.8204872,28406488288.1,209081095008,17797437.0,17797437.0,1.13,3.86,-0.76,14523.36277882,11607.93,11831.27,11831.27,11831.27
11804.7607181,28585756905.8,210094485180,17797437.0,17797437.0,1.46,4.33,-0.05,14559.67755647,11609.60,11815.96,11815.96,11815.96
11791.681901,28614393751.5,209862163841,17797475.0,17797475.0,1.21,4.18,0.04,14530.88205130,11611.03,11809.23,11809.23,11809.23
